cluster_id,h3_cell,lat,lon,violation_count,police_station,primary_violation,heavy_pct,repeat_pct,junction_pct,top_hours,spillover_index,persistence_index,zone_risk_index,zone_type,active_days,burst_days,petrol_pump_reduction,petrol_pump_new_risk,location_sample
537,8960145912fffff,13.041606,77.514446,69,Peenya,NO PARKING,10.1,13.0,0.0,"[6, 5, 22]",2.45,1.6,2.99,SPORADIC,24,1,8,2.63,"KIADB Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-56005"
568,8960145b253ffff,13.021695,77.584403,63,R.T. Nagar,NO PARKING,11.1,9.5,0.0,"[2, 5, 4]",2.94,1.87,2.99,SPORADIC,28,2,7,2.63,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)"
747,8961892e96bffff,12.995971,77.6085,39,Pulikeshinagar(F.Town),WRONG PARKING,7.7,20.5,0.0,"[21, 22, 3]",3.62,1.4,2.99,SPORADIC,21,1,4,2.63,"Spencer Road, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (In"
615,8961892c953ffff,13.043012,77.590486,56,Kodigehalli,WRONG PARKING,16.1,19.6,0.0,"[20, 21, 6]",1.73,1.47,2.99,SPORADIC,22,1,6,2.63,"Outer Ring Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (Indi"
1026,89618925bd3ffff,12.95291,77.595592,20,Wilson Garden,WRONG PARKING,15.0,0.0,90.0,"[6, 0, 22]",2.18,0.67,2.99,SPORADIC,10,1,2,2.63,"BTS Main Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (Indi"
463,89601458507ffff,12.971444,77.507516,93,Jnanabharathi,NO PARKING,5.4,8.6,0.0,"[3, 5, 4]",2.0,2.47,2.99,SPORADIC,37,1,11,2.63,"Kengeri Main Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnata"
422,8960145b0bbffff,12.987969,77.572519,107,Sheshadripuram,WRONG PARKING,1.9,0.9,0.0,"[22, 1, 2]",3.43,1.67,2.99,SPORADIC,25,1,12,2.63,"Acharya Govind Vittal Bhave Road, RV Shetty Layout, Seshadripuram, Bengaluru, Ka"
874,89618925c23ffff,12.926396,77.608931,28,Mico Layout,PARKING IN A MAIN ROAD,53.6,17.9,0.0,"[5, 21, 3]",0.64,1.0,2.98,SPORADIC,15,1,3,2.62,"Thavarekere Main Road, Chikka Adugodi New Extension, Sadduguntepalya, Bengaluru,"
939,8960145a6cfffff,12.9507,77.570598,25,V.V.Puram (C.Pet),NO PARKING,0.0,0.0,100.0,"[22, 21, 23]",2.45,0.4,2.98,SPORADIC,6,0,3,2.62,"Shankara Mutt Road, Sankarapuram, Basavanagudi, Bengaluru, Karnataka. Pin-560004"
484,89618926217ffff,12.855374,77.664258,86,Electronic City,PARKING IN A MAIN ROAD,3.5,3.5,0.0,"[20, 21, 1]",3.77,1.4,2.98,SPORADIC,21,1,10,2.62,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka"
410,89618927667ffff,12.90356,77.704191,114,Bellandur,WRONG PARKING,4.4,8.8,0.0,"[6, 8, 7]",1.04,2.93,2.98,SPORADIC,44,1,13,2.62,"Chikkabellanduru Road, Ram Circle, Hadosiddapura, Bengaluru, Karnataka. Pin-5600"
428,89601697463ffff,13.143992,77.617858,106,Chikkajala,NO PARKING,10.4,0.0,0.0,"[19, 2, 7]",3.03,1.13,2.98,SPORADIC,17,1,12,2.62,"Hosahalli Main Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)"
558,8960145b36bffff,13.018986,77.553314,65,Yeshwanthpura,WRONG PARKING,20.0,4.6,0.0,"[19, 20, 21]",2.52,1.87,2.98,SPORADIC,28,2,7,2.62,"Chord Road, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
593,89618925a6fffff,12.973018,77.600264,59,Cubbon Park,NO PARKING,5.1,1.7,16.9,"[5, 2, 6]",3.32,2.27,2.98,SPORADIC,34,2,7,2.62,"Kasturba Cross Road, Rotary Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-5"
651,8961892e893ffff,12.983624,77.640301,51,Jeevanbheemanagar,PARKING ON FOOTPATH,5.9,13.7,0.0,"[22, 8, 23]",4.25,0.73,2.98,SPORADIC,11,1,6,2.62,"2nd Main Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India"
631,8961892404fffff,12.898431,77.634101,54,Madiwala,WRONG PARKING,31.5,9.3,0.0,"[5, 19, 6]",1.88,0.93,2.97,SPORADIC,14,1,6,2.61,"Electronics City Flyover, Vajpayee Nagar, Garvebhavi Palya, Bengaluru, Karnataka"
612,896189244d3ffff,12.870395,77.658147,56,Electronic City,WRONG PARKING,16.1,17.9,0.0,"[5, 21, 20]",2.33,0.73,2.97,SPORADIC,11,1,6,2.61,"Sujana Convent Road, Naganathapura Junction, Rayasandra, Bengaluru, Karnataka. P"
541,896189251afffff,12.928092,77.633424,68,Adugodi,NO PARKING,7.4,2.9,0.0,"[2, 5, 4]",3.63,2.13,2.97,SPORADIC,32,2,8,2.61,"80 Feet Road, Block 1A, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
672,896014595abffff,13.020094,77.53773,48,Rajajinagar,WRONG PARKING,35.4,2.1,0.0,"[2, 4, 23]",2.83,0.93,2.97,SPORADIC,14,1,5,2.61,"Kanteerava Studio Road, Parimala Nagar, Nandini Layout, Bengaluru, Karnataka. Pi"
544,896189254a7ffff,12.918046,77.671155,68,Bellandur,WRONG PARKING,13.2,1.5,0.0,"[22, 5, 4]",3.05,2.33,2.96,SPORADIC,35,4,8,2.6,"5th Cross Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)"
404,89618925a6bffff,12.97477,77.603722,116,Cubbon Park,NO PARKING,4.3,0.9,0.0,"[6, 2, 1]",2.75,1.67,2.96,SPORADIC,25,1,13,2.6,"Church Street, KP New Extension, Shanthala Nagar, Bengaluru, Karnataka. Pin-5600"
899,8960145a3b3ffff,12.947342,77.524339,27,Byatarayanapura,NO PARKING,11.1,3.7,74.1,"[5, 2, 6]",1.89,0.73,2.95,SPORADIC,11,1,3,2.6,"Dr Rajkumar Puniya Bhoomi Road, Sri Rajkumar Circle, Nayandahalli, Bengaluru, Ka"
521,8960145939bffff,13.055024,77.534853,72,Jalahalli,WRONG PARKING,8.3,8.3,0.0,"[5, 6, 21]",2.22,2.53,2.95,SPORADIC,38,2,8,2.6,"SM Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560"
1125,8960145b51bffff,12.971747,77.5736,17,Upparpet,WRONG PARKING,5.9,0.0,100.0,"[3, 2, 0]",2.87,0.33,2.95,SPORADIC,5,0,2,2.6,"Cottage Lane, Upparpete, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
529,8961892718fffff,12.875632,77.670872,70,Electronic City,WRONG PARKING,22.9,1.4,0.0,"[6, 7, 5]",2.54,1.4,2.95,SPORADIC,21,2,8,2.6,"Amrutha College Road, Mahaveer Ranches, Naganathapura, Rayasandra, Bengaluru, Ka"
1064,89618926453ffff,12.826431,77.682492,19,Electronic City,PARKING IN A MAIN ROAD,47.4,10.5,0.0,"[21, 22, 8]",3.57,0.47,2.95,SPORADIC,7,0,2,2.6,"Kammasandra Main Road, Bangalapet, Bommasandra, Bengaluru, Karnataka. Pin-560099"
434,8961892ec87ffff,12.968494,77.650029,104,Jeevanbheemanagar,PARKING IN A MAIN ROAD,2.9,10.6,0.0,"[21, 23, 0]",1.68,2.0,2.95,SPORADIC,30,3,12,2.6,"Jeevan Bhima Nagar Main Road, Indian Airlines Staff Quarters, Indiranagar, Benga"
495,8960145850fffff,12.973317,77.508575,82,Jnanabharathi,NO PARKING,7.3,1.2,0.0,"[21, 2, 22]",2.66,2.87,2.95,SPORADIC,43,3,9,2.6,"Aruna Chalam Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnata"
400,89618920ac3ffff,12.963345,77.73303,119,Whitefield,NO PARKING,1.7,1.7,0.0,"[5, 4, 8]",3.04,1.2,2.95,SPORADIC,18,1,14,2.6,"Nallurahalli Road, The Dunmore House, Siddapura, Bengaluru, Karnataka. Pin-56006"
810,89618925307ffff,12.954861,77.641223,33,Jeevanbheemanagar,NO PARKING,33.3,3.0,0.0,"[22, 2, 21]",3.45,1.6,2.94,SPORADIC,24,4,3,2.59,"Domlur Inner Ring Road, West Wing, Amar Jyothi Layout, Domlur, Bengaluru, Karnat"
567,89601458473ffff,12.983754,77.529126,63,Kamakshipalya,NO PARKING,6.3,9.5,0.0,"[7, 5, 6]",2.7,2.4,2.94,SPORADIC,36,1,7,2.59,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, "
880,896189253abffff,12.952399,77.640301,28,Jeevanbheemanagar,NO PARKING,42.9,10.7,0.0,"[2, 0, 4]",2.24,1.2,2.94,SPORADIC,18,0,3,2.59,"Domlur Inner Ring Road, Divyasree Greens, Domlur, Bengaluru, Karnataka. Pin-5600"
882,8961892ec0fffff,12.980595,77.64617,28,Jeevanbheemanagar,NO PARKING,21.4,32.1,0.0,"[19, 5, 6]",2.1,0.4,2.94,SPORADIC,6,0,3,2.59,"Sir CV Raman Hospital Road, George Thangiah Complex, Michaelpalya, Indiranagar, "
462,8961892ec1bffff,12.97987,77.652443,94,Banaswadi,NO PARKING,2.1,7.4,0.0,"[1, 23, 4]",3.11,1.0,2.94,SPORADIC,15,0,11,2.59,"Dr APJ Abdul Kalam Marg, Sir CV Raman Circle, CV Raman Nagar, Bengaluru, Karnata"
1060,8960145a2a3ffff,12.954717,77.544311,19,Byatarayanapura,WRONG PARKING,10.5,0.0,100.0,"[20, 19, 4]",1.56,1.0,2.94,SPORADIC,15,1,2,2.59,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru"
525,896189249afffff,12.875982,77.544085,71,Thalagattapura,WRONG PARKING,5.6,0.0,0.0,"[5, 4, 7]",3.72,2.33,2.94,SPORADIC,35,1,8,2.59,"Konanakunte Main Road, GAG Classic Amrutha, Vajarahalli Village, Vajarahalli, Be"
725,89601459417ffff,13.028094,77.561855,42,Yeshwanthpura,NO PARKING,14.3,14.3,0.0,"[7, 23, 2]",3.3,1.27,2.94,SPORADIC,19,1,5,2.59,"MS Ramaiah Road, Devanarapalya, Yeshwanthpur, Bengaluru, Karnataka. Pin-560054 ("
1131,8960145b13bffff,12.988604,77.547736,17,Vijayanagara,WRONG PARKING,11.8,5.9,100.0,"[20, 3]",1.49,0.13,2.93,SPORADIC,2,0,2,2.58,"M Thimmaiah Road, Bovi Colony, Shiva Nagar, Rajaji Nagar, Bengaluru, Karnataka. "
486,8960145900fffff,13.048213,77.542995,85,Jalahalli,WRONG PARKING,8.2,3.5,0.0,"[21, 22, 6]",2.51,2.13,2.93,SPORADIC,32,1,10,2.58,"HMT Main Road, HMT Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
509,8960145a393ffff,12.94752,77.533517,76,Byatarayanapura,NO PARKING,2.6,0.0,14.5,"[6, 19, 0]",3.16,1.73,2.93,SPORADIC,26,2,9,2.58,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)"
999,89618924403ffff,12.874612,77.647979,21,Electronic City,WRONG PARKING,23.8,23.8,0.0,"[21, 22, 7]",3.48,0.87,2.93,SPORADIC,13,0,2,2.58,"Manipal County Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka."
735,8961892db7bffff,13.121175,77.617223,41,Yelahanka,WRONG PARKING,26.8,12.2,0.0,"[22, 21, 6]",2.71,0.73,2.93,SPORADIC,11,0,4,2.58,"Bagaluru Main Road, Krishna Shelton, Kattigenahalli, Bengaluru, Karnataka. Pin-5"
572,89618921887ffff,12.983482,77.75207,63,Whitefield,NO PARKING,15.9,7.9,0.0,"[4, 2, 21]",2.51,1.53,2.93,SPORADIC,23,1,7,2.58,"Channasandra Main Road, Hope Farm Circle, Whitefield, Bengaluru, Karnataka. Pin-"
419,89618925533ffff,12.916409,77.651716,108,HSR Layout,NO PARKING,0.0,0.0,0.0,"[5, 6, 0]",2.07,3.47,2.92,SEMI-CHRONIC,52,1,12,2.57,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
476,89618925237ffff,12.959355,77.656311,88,Jeevanbheemanagar,NO PARKING,12.5,6.8,0.0,"[3, 23, 6]",1.65,1.8,2.92,SPORADIC,27,1,10,2.57,"Old Airport Road, RMS Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (I"
787,8960169050bffff,13.18431,77.69073,35,Chikkajala,WRONG PARKING,2.9,34.3,0.0,"[23, 21, 0]",2.57,0.8,2.92,SPORADIC,12,1,4,2.57,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (Indi"
1173,8961892444fffff,12.882589,77.64966,15,Electronic City,WRONG PARKING,6.7,60.0,0.0,"[22, 21]",1.74,0.07,2.91,SPORADIC,1,0,1,2.56,"9th Main Road, AECS Layout A Block, Kudlu, Bengaluru, Karnataka. Pin-560068 (Ind"
754,8961892cccfffff,13.03295,77.627298,39,K.G. Halli,NO PARKING,12.8,28.2,0.0,"[20, 22, 21]",2.2,0.4,2.91,SPORADIC,6,0,4,2.56,"8th Main Road, CMR Garden, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pi"
406,8961892e9cfffff,12.987853,77.618018,115,Pulikeshinagar(F.Town),NO PARKING,0.9,7.0,0.0,"[4, 23, 5]",1.97,1.73,2.91,SPORADIC,26,2,13,2.56,"Osborne Road, Meanee Avenue Layout, Frazer Town, Bengaluru, Karnataka. Pin-56000"
940,8960145a3abffff,12.950785,77.522026,25,Byatarayanapura,NO PARKING,8.0,52.0,0.0,"[2, 18, 19]",0.94,0.33,2.91,SPORADIC,5,0,3,2.56,"Dr Rajkumar Puniya Bhoomi Road, BDA Layout, Block 3, Chandra Layout Stage 1, Ben"
664,8960169018bffff,13.190614,77.680587,49,Devanahalli Airport,WRONG PARKING,0.0,38.8,0.0,"[2, 22, 0]",0.96,0.93,2.9,SPORADIC,14,1,5,2.55,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
1154,8960145b123ffff,12.985039,77.544636,15,Vijayanagara,NO PARKING,6.7,0.0,93.3,"[23, 5, 22]",3.33,0.33,2.9,SPORADIC,5,0,1,2.55,"1st Main Road, SR Dinne, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (I"
536,89618925943ffff,12.941056,77.58481,69,Wilson Garden,NO PARKING,1.4,0.0,30.4,"[5, 2, 6]",2.04,2.2,2.9,SPORADIC,33,1,8,2.55,"Stopover Backpackers Stay, 18, 9th Main Road, Jayanagar 2nd Block, Ashoka Pillar"
994,8961892cca7ffff,13.021059,77.6134,22,K.G. Halli,WRONG PARKING,59.1,0.0,0.0,"[1, 2, 5]",2.99,0.53,2.9,SPORADIC,8,1,2,2.55,"Shampura Main Road, Favourite Elegance, Chinnana Layout, Kaval Baira Sandra, Ben"
328,8961892eeb3ffff,12.991777,77.652296,155,Banaswadi,NO PARKING,0.0,7.7,0.0,"[1, 6, 8]",1.81,0.4,2.9,SPORADIC,6,0,18,2.55,"Krishnaiyyapalya Road, BMRCL Staff Quarters, NGEF Layout, Benaiganahalli, Bengal"
597,896014582d3ffff,13.014791,77.530196,59,Rajajinagar,WRONG PARKING,13.6,11.9,0.0,"[7, 6, 20]",2.43,1.2,2.9,SPORADIC,18,1,7,2.55,"15th Main Road, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)"
610,8960145b2dbffff,13.016765,77.590297,57,R.T. Nagar,WRONG PARKING,12.3,12.3,0.0,"[2, 21, 3]",3.24,0.27,2.9,SPORADIC,4,0,6,2.55,"RT Nagar Main Road, Rahmat Nagar, RT Nagar, Bengaluru, Karnataka. Pin-560032 (In"
1086,8961892424fffff,12.920964,77.638363,18,Madiwala,NO PARKING,22.2,33.3,0.0,"[2, 1, 21]",2.84,0.4,2.89,SPORADIC,6,0,2,2.54,"7th Cross Road, Bildens Swarganga, Jakkasandra, Koramangala, Bengaluru, Karnatak"
526,8961892eecbffff,13.003515,77.662782,71,Banaswadi,NO PARKING,0.0,29.6,0.0,"[22, 5, 4]",1.23,0.47,2.89,SPORADIC,7,0,8,2.54,"3rd Main Road, Kasturi Nagar 2nd Stage, Kasturi Nagar, Bengaluru Central City Co"
881,8960145b467ffff,12.984402,77.582424,28,High ground,WRONG PARKING,0.0,0.0,100.0,"[4, 6, 1]",1.35,0.67,2.89,SPORADIC,10,1,3,2.54,"Harekrishna Road, Trilite Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-5600"
485,8961892e2a7ffff,13.006996,77.688251,85,K.R. Pura,WRONG PARKING,0.0,7.1,0.0,"[19, 20, 5]",2.81,1.67,2.88,SPORADIC,25,1,10,2.53,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)"
467,8961892552fffff,12.920331,77.645095,91,HSR Layout,NO PARKING,3.3,2.2,0.0,"[23, 5, 4]",2.41,2.4,2.88,SPORADIC,36,2,10,2.53,"19th Main Road, Park Square Apartment, Sector 4, HSR Layout, Bengaluru, Karnatak"
338,8961892cb83ffff,13.053901,77.592667,150,Kodigehalli,WRONG PARKING,0.0,6.7,0.0,"[5, 6, 22]",1.82,0.53,2.88,SPORADIC,8,1,18,2.53,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-56002"
523,8960145334bffff,12.861986,77.530029,72,Thalagattapura,WRONG PARKING,6.9,9.7,0.0,"[6, 22, 21]",2.57,1.27,2.88,SPORADIC,19,2,8,2.53,"Konanakunte Main Road, SV Luxuria, VISL Layout, Thalaghattapura, Bengaluru, Karn"
894,8960145b0b3ffff,12.984827,77.57229,27,Sheshadripuram,NO PARKING,18.5,3.7,14.8,"[0, 4, 5]",4.15,1.4,2.87,SPORADIC,21,2,3,2.53,"Karnataka Slum Clearance Board, Dhanvanthari Road, Nehru Nagar, Gandhinagar, Neh"
436,8961892526fffff,12.971752,77.658336,103,Jeevanbheemanagar,NO PARKING,0.0,14.6,0.0,"[4, 1, 2]",0.51,2.6,2.87,SPORADIC,39,3,12,2.53,"Suranjan Das Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, K"
451,896014580afffff,12.989149,77.507881,98,Kamakshipalya,NO PARKING,5.1,2.0,0.0,"[23, 6, 22]",2.02,2.27,2.86,SPORADIC,34,2,11,2.52,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)"
870,8961892602bffff,12.840352,77.651938,29,Electronic City,WRONG PARKING,31.0,17.2,0.0,"[6, 7, 1]",2.02,1.07,2.86,SPORADIC,16,1,3,2.52,"Neeladri Road, Concord Silicon Valley, Phase 1, Electronic City, Bengaluru, Karn"
454,89618925577ffff,12.922935,77.651503,97,HSR Layout,NO PARKING,4.1,2.1,0.0,"[5, 4, 6]",2.02,2.4,2.86,SPORADIC,36,1,11,2.52,"27th Main Road, HSR Layout 27th Main Junction, HSR Layout, Bengaluru, Karnataka."
687,8961892ec3bffff,12.979137,77.643918,46,Jeevanbheemanagar,NO PARKING,15.2,8.7,0.0,"[1, 0, 3]",3.48,0.73,2.86,SPORADIC,11,1,5,2.52,"Sri Krishana Temple Road, Old Binnamangala, Stage 1, Indiranagar, Bengaluru, Kar"
1165,8960145a427ffff,12.925707,77.549384,15,Banashankari,WRONG PARKING,6.7,0.0,100.0,"[6, 4, 2]",2.43,0.6,2.86,SPORADIC,9,1,1,2.52,"Dr Vishwesha Teertha Swamy Gala Road, Block 6, Banashankari Stage 3, Bengaluru, "
496,89618920a9bffff,12.95642,77.732035,82,Whitefield,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,14.6,1.2,0.0,"[3, 2, 19]",2.37,1.33,2.86,SPORADIC,20,2,9,2.52,"HAL Airport Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (Indi"
821,896014591d3ffff,13.036972,77.535238,32,Jalahalli,NO PARKING,12.5,9.4,0.0,"[3, 4, 0]",4.69,0.87,2.85,SPORADIC,13,1,3,2.51,"Watch Factory Road, Brigade Rubix, Peenya, Bengaluru, Karnataka. Pin-560058 (Ind"
912,89618925c83ffff,12.917703,77.622712,26,Madiwala,NO PARKING,3.8,0.0,69.2,"[2, 4, 1]",2.54,1.33,2.85,SPORADIC,20,1,3,2.51,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Ka"
578,89618924b2fffff,12.906728,77.54553,61,K.S. Layout,PARKING IN A MAIN ROAD,6.6,4.9,0.0,"[7, 6, 5]",3.18,1.73,2.84,SPORADIC,26,2,7,2.5,"Subramanyapura Main Road, Veerabhadra Layout, Uttarahalli, Bengaluru, Karnataka."
660,8961892e427ffff,12.977233,77.696737,50,Mahadevapura,WRONG PARKING,16.0,8.0,0.0,"[0, 5, 22]",2.82,1.07,2.83,SPORADIC,16,2,6,2.49,"Ferns City Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)"
1096,89601458413ffff,12.975833,77.533405,18,Vijayanagara,WRONG PARKING,5.6,0.0,100.0,"[7, 5, 0]",1.79,0.53,2.83,SPORADIC,8,1,2,2.49,"Nagarabhavi Main Road, Gangadhara Layout, Vijaya Nagar, Bengaluru, Karnataka. Pi"
865,89618925457ffff,12.929016,77.681686,29,HAL Old Airport,WRONG PARKING,31.0,0.0,0.0,"[0, 21, 23]",4.04,1.2,2.83,SPORADIC,18,2,3,2.49,"LSI Entrance Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka"
963,89618925843ffff,12.949294,77.605927,23,Adugodi,NO PARKING,4.3,0.0,100.0,"[23, 20, 22]",1.12,0.67,2.83,SPORADIC,10,0,2,2.49,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)"
564,89618925c43ffff,12.933767,77.623148,65,Adugodi,NO PARKING,3.1,6.2,0.0,"[3, 4, 0]",3.13,1.67,2.83,SPORADIC,25,3,7,2.49,"1st Cross Road, Block 5A, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
543,8961892ebbbffff,13.001085,77.614901,68,Pulikeshinagar(F.Town),WRONG PARKING,0.0,2.9,0.0,"[5, 6, 22]",3.5,2.0,2.83,SPORADIC,30,2,8,2.49,"Madhavaraya Mudaliar Road, Government Quarters, Frazer Town, Bengaluru, Karnatak"
859,8961892ed27ffff,12.97035,77.616786,30,Halasur,NO PARKING,0.0,20.0,43.3,"[23, 22, 6]",1.55,1.07,2.83,SPORADIC,16,1,3,2.49,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-5"
1067,89618925a63ffff,12.969696,77.60277,19,Ashok Nagar,WRONG PARKING,0.0,10.5,100.0,"[0, 23, 3]",0.77,0.47,2.82,SPORADIC,7,0,2,2.48,"Field Marshal KM Cariappa Road, Srinivas Nagar, Shanthala Nagar, Bengaluru, Karn"
702,89601459517ffff,13.019181,77.539546,44,Rajajinagar,WRONG PARKING,34.1,4.5,0.0,"[0, 2, 21]",1.32,1.73,2.81,SPORADIC,26,2,5,2.47,"1st Main Road, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, K"
619,896189254cfffff,12.929225,77.684084,55,HAL Old Airport,NO PARKING,14.5,9.1,0.0,"[22, 23, 0]",2.13,1.47,2.81,SPORADIC,22,1,6,2.47,"Outer Ring Road, Novotel Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. "
926,896014596c3ffff,13.052974,77.575027,25,Kodigehalli,WRONG PARKING,16.0,28.0,0.0,"[21, 20, 2]",2.46,0.6,2.8,SPORADIC,9,1,3,2.46,"Gundappa Road, Tatanagar Circle, Tata Nagar, Bengaluru, Karnataka. Pin-560092 (I"
522,89618924827ffff,12.887763,77.561666,72,Thalagattapura,NO PARKING,5.6,1.4,0.0,"[5, 6, 7]",2.79,2.0,2.8,SPORADIC,30,2,8,2.46,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Ka"
514,89618927223ffff,12.910214,77.686034,74,Bellandur,NO PARKING,2.7,1.4,0.0,"[4, 2, 1]",2.97,2.07,2.8,SPORADIC,31,2,8,2.46,"Sarjapura Main Road, DSR Woodwinds, Doddakannelli, Bengaluru, Karnataka. Pin-560"
633,8961892ce8bffff,13.049772,77.630051,54,Hennuru,NO PARKING,0.0,16.7,0.0,"[10, 8, 1]",3.35,0.33,2.8,SPORADIC,5,0,6,2.46,"Thanisandra Main Road, Kempanna Layout, Ashwath Nagar, Thanisandra, Bengaluru, K"
640,8961892e073ffff,12.998236,77.689127,52,Mahadevapura,WRONG PARKING,11.5,5.8,0.0,"[19, 21, 0]",3.12,1.2,2.79,SPORADIC,18,1,6,2.46,"Whitefield Road, IWF Campus, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (Ind"
346,8961892e6cbffff,13.003461,77.723481,144,K.R. Pura,PARKING IN A MAIN ROAD,2.1,0.0,0.0,"[22, 23, 0]",0.56,2.73,2.79,SPORADIC,41,3,17,2.46,"Kodigehalli Main Road, Aryav Greenfields, Kadugodi, KR Puram, Bengaluru, Karnata"
766,896014583cbffff,13.011019,77.506696,37,Peenya,WRONG PARKING,35.1,0.0,0.0,"[3, 6, 22]",2.59,1.2,2.79,SPORADIC,18,1,4,2.46,"Rajgopal Nagar Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnatak"
845,89601459683ffff,13.046389,77.57092,31,Kodigehalli,NO PARKING,9.7,19.4,0.0,"[21, 22, 20]",2.94,1.4,2.79,SPORADIC,21,1,3,2.46,"Devinagar Main Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru,"
1129,89618924a33ffff,12.908199,77.570531,17,K.S. Layout,NO PARKING,5.9,0.0,100.0,"[6, 7, 21]",1.79,0.4,2.79,SPORADIC,6,0,2,2.46,"1st Main Road, Tippu Sultan Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-"
427,896189218a3ffff,12.98546,77.745654,106,Whitefield,PARKING IN A MAIN ROAD,0.0,15.1,0.0,"[5, 4, 2]",1.18,0.47,2.78,SPORADIC,7,0,12,2.45,"Whitefield Road, Salarpuria GR Tech Park, Whitefield, Bengaluru, Karnataka. Pin-"
840,896189256cfffff,12.950108,77.689734,31,HAL Old Airport,NO PARKING,32.3,12.9,0.0,"[0, 23, 6]",2.01,0.6,2.78,SPORADIC,9,1,3,2.45,"Yemalur Road, Sobha Palladian, Airport Area, Bengaluru, Karnataka. Pin-560037 (I"
650,89618925a0bffff,12.967288,77.608148,51,Ashok Nagar,NO PARKING,3.9,13.7,0.0,"[1, 4, 5]",2.61,1.47,2.78,SPORADIC,22,2,6,2.45,"Castle Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025"
1049,896189258abffff,12.937892,77.598761,19,Wilson Garden,NO PARKING,5.3,0.0,100.0,"[19, 20, 22]",1.16,0.67,2.77,SPORADIC,10,0,2,2.44,"Hosur Road, Hombegowda Nagar, Bengaluru, Karnataka. Pin-560029 (India)"
794,8961892eebbffff,12.99443,77.653082,35,Banaswadi,NO PARKING,0.0,25.7,0.0,"[1, 0, 2]",3.16,0.47,2.76,SPORADIC,7,1,4,2.43,"4th Main Road, High Court Staff Quarters Complex, Benaiganahalli, Bengaluru, Kar"
